note_id,tweet_id,note_score,delta_seconds
1597360070039314432,1597319146018332672,0.3737356,9757
1597605927863083009,1597042773877657601,0.2894624,134266
1597285484287430656,1597042773877657601,-0.0041963905,57867
1597638344523014144,1597529614733434880,0.2520019,25923
1597719301636734980,1597529614733434880,0.2771099,45225
1597632150953938944,1597529614733434880,-0.1566645,24447
1597569361753120768,1597529614733434880,0.013481306,9476
1597691872645881857,1597643818052255745,0.29112047,11457
1597687996240764929,1597643818052255745,0.33144706,10533
1597771836305330177,1597643818052255745,0.26347813,30522
1598504190602526721,1598003224039915520,0.35717896,119440
1598360790603419648,1598003224039915520,-0.016890842,85251
1598675612834664452,1598003224039915520,0.07636154,160310
1598693077337706497,1598357231610875905,0.17250358,80072
1598697184903430145,1598466496547942400,0.3285102,55000
1598692953467256832,1598466496547942400,-0.09683421,53992
1598565457535111168,1598466496547942400,0.32245314,23594
1598548648966516736,1598466496547942400,0.5177209,19587
1601243969815543810,1600927139934896128,0.2251183,75538
1600959400306417675,1600927139934896128,0.14491159,7692
1601317024675799045,1601298737984249857,0.21345444,4360
1601455236761133057,1601298737984249857,0.00024109817,37312
1601302586736320512,1601298737984249857,-0.24718337,918
1601301437505486848,1601298737984249857,0.35847178,644
1602450164073070593,1602192504299864064,0.3554243,61431
1602383763593363477,1602192504299864064,0.48636806,45600
1603052456212135937,1603022982414487552,0.53565246,7027
1603041295290847233,1603022982414487552,0.32372254,4366
1603129950865088512,1600246196102389760,0.24548763,687541
1603414056693530624,1603097521466884099,0.24626797,75468
1603174346565918721,1603097521466884099,0.33234823,18317
1603844540389068810,1603804913779326985,0.12291232,9448
1606757694299377666,1606663738941218816,0.233377,22401
1606674474073563138,1606663738941218816,0.19757584,2559
1613455233501331464,1613193891729281026,0.360121,62308
1613577911272984577,1613198533552635904,0.341847,90451
1613537431789391872,1613198533552635904,0.15806898,80800
1400851888124305408,1400797829753458688,0.10325882,12889
1407469945663803392,1407464271412355072,0.14931862,1353
1407480153505153026,1407464271412355072,-0.15808497,3786
1433081637059772418,1432931642759331842,0.3375697,35762
1478034367490375681,1477375065419255810,0.23696953,157190
1478075829997510665,1477375065419255810,0.117332764,167075
1478068538514542592,1477375065419255810,0.12265899,165337
1512444837412319239,1508552202717208577,0.20212795,928076
1517592211889606657,1517584141465890816,0.16664377,1924
1517611289849348096,1517584141465890816,0.026499562,6473
1617164359637123072,1614613021447409665,0.089203656,608286
1521638290113265669,1521301933897756677,-0.06767872,80193
1521519622746431488,1521301933897756677,0.19973609,51901
1602177546635816960,1602020224894631937,-0.018410385,37508
1602147283407196161,1602020224894631937,0.13548402,30293
1602149395360727047,1602020224894631937,0.18011564,30797
1453030304948662280,1452959749444603907,-0.018178808,16822
1467529434974535683,1467473406723608582,0.100134246,13358
1433202270238167041,1432932470517809152,0.013616474,64325
1433148848587878404,1432932470517809152,0.23041016,51588
1454674084038529036,1454389989521907716,0.01381882,67733
1454658897604751363,1454389989521907716,0.0677589,64113
1454825514879889413,1454389989521907716,-0.051034182,103837
1454780362954006528,1454389989521907716,0.009382361,93072
1454658151555473418,1454389989521907716,0.19206637,63935
1563209950805229568,1563202232455426052,-0.009610882,1840
1566531431790448641,1566217748069249024,-0.17576608,74788
1566828458730065920,1566217748069249024,-0.020156402,145605
1599568556890300416,1599566932503826432,0.39426625,388
1604395414291025921,1604205216882114560,0.34084412,45346
1604469792496181249,1604205216882114560,-0.019091815,63079
1608503229393821696,1608205257934258176,0.18617827,71042
1607609894395314178,1607507524957118466,0.43790236,24407
1608111341319106562,1607507524957118466,-0.027872095,143961
1607585578458939392,1607507524957118466,0.17316367,18610
1607639248257138689,1607507524957118466,0.22762904,31405
1432753317139161089,1432733998892175370,0.0888794,4606
1432755254660116482,1432733998892175370,0.032821793,5068
1432844590260830209,1432733998892175370,0.13300413,26367
1438895281542664195,1433172536590798853,-0.04402199,1364409
1436754722615091206,1433172536590798853,-0.018404618,854060
1486108017905090560,1486012845280022529,0.3319619,22691
1548003272983601152,1547993400653123585,0.09001129,2354
1576920237630492672,1576736389999497216,0.35450238,43833
1599117898328440833,1598826200943984640,0.12863024,69546
1599099513846759427,1598826200943984640,0.27006966,65163
1599449355882217478,1598826200943984640,0.07263423,148572
1599428646321750018,1599054477402804225,-0.026569711,89208
1599778945532137472,1599054477402804225,0.036037378,172726
1599459638369751041,1599054477402804225,0.049350742,96597
1601646604750053376,1601370603889434627,0.17801018,65804
1604875041929412615,1604849354300424193,0.18142325,6124
1604868645766701056,1604849354300424193,0.37187082,4599
1593115817046163456,1592842416192487426,0.1673581,65184
1593133694482616320,1592745319456206848,-0.014688471,92596
1593692231541694467,1593655381816901633,0.30774513,8786
1596726722271084545,1596622090031239169,0.28579292,24946
1596691575203037184,1596622090031239169,0.48299336,16567
1603715920274276355,1603584132755464192,0.07026024,31420
1548664425372082179,1548656164656889856,0.17403184,1970
1425678810494689283,1425675177237499904,0.10213851,866
1416120515857719296,1416106449021939713,0.16922317,3353
1513572230021660677,1513506689013723141,0.16271916,15627
1513628958583107593,1513506689013723141,0.18692629,29152
1408455652142239746,1408046565395251204,0.18382509,97533
1534031005681496064,1533909925419704323,0.14038916,28868
1606431694684241920,1606011037576073216,0.30943328,100292
1384682369802805252,1384630454645575686,-0.13291503,12377
1410273746473062409,1409669269395173379,0.3560336,144119
1410221463097991176,1409669269395173379,0.14288278,131654
1418659793041039361,1417910193267122179,0.2521258,178718
1616828558743146496,1616819389507985408,0.0706567,2186
1617011611826360320,1616819389507985408,0.32187682,45829
1616829923292758016,1616819389507985408,0.3255142,2511
1407596231489118210,1407595439382204417,-0.067453064,189
1469739183266832386,1469710080564248583,0.15926519,6939
1473064828763877381,1472951309095641111,-0.032505896,27066
1478114519599697929,1478027433089536000,-0.09732831,20763
1519188541833728000,1518678481609052171,0.3507245,121608
1530531353661521920,1530329252666691585,0.33424485,48185
1530552751654154240,1530329252666691585,0.15720968,53286
1542958537180979200,1542477775054970880,0.24938954,114622
1546722754485010433,1546559219960352769,0.044452287,38990
1548407153001578497,1548146623142072320,0.115331054,62115
1562790790073442306,1562430991569788929,-0.07222336,85783
1477384509997793282,1477342860173213696,0.044832814,9930
1479056627957338112,1478761964327297026,-0.068822116,70253
1486108907596488705,1485808424520720388,0.011781715,71640
1486142491980177413,1485808424520720388,0.013052185,79647
1539976978916249607,1539936969001680897,0.3348525,9539
1539979186231713793,1539936969001680897,-0.27521077,10066
1540166332301250560,1539936969001680897,0.5077732,54685
1382433199377293316,1381694292490604545,0.0655414,176169
1435216141178351616,1433960799647649793,0.30972174,299297
1454208422279368708,1454163529787916298,0.07536653,10703
1454181771080261641,1454163529787916298,0.04125275,4349
1611801396843528192,1611376097223901186,0.3435219,101399
1611459900772589583,1611376097223901186,0.25282967,19980
1614859536522743808,1614771912374194176,0.18425733,20891
1614847496999559169,1614771912374194176,-0.08765411,18021
1615049837560619009,1614771912374194176,0.2117747,66263
1615089274768207872,1614771912374194176,-0.09229118,75665
1619551112683560960,1619397377315700737,0.04868312,36653
1619404418536931330,1619397377315700737,0.15724821,1679
1468676222460727301,1468669502841888775,0.2720703,1602
1446116456471531537,1445795946047045635,0.06144431,76416
1446151260613251079,1445795946047045635,0.09293831,84714
1469222942470987778,1468654469193908235,0.058731005,135534
1535010226608431133,1534924856466190337,0.50235194,20354
1535076818625118208,1534924856466190337,-0.062035706,36231
1534990841428647938,1534924856466190337,0.31889504,15733
1415728300333223937,1305522053655691265,-0.110131405,26275217
1435587726284365825,1435560591872122886,0.080349036,6469
1537148184144797696,1536763927865991169,0.2600875,91614
1465413491162959873,1465323232882577413,-0.0930769,21520
1618682950866046976,1618621353846009859,0.020160168,14686
1494100794328567810,1494057414022291457,0.30845013,10343
1494086722971394048,1494057414022291457,-0.007974582,6988
1496283762820218883,1496173203386945537,0.22027431,26360
1557519323429830656,1557506897024098305,0.2214454,2963
1557527770975985664,1557506897024098305,0.34598616,4977
1557770428759810048,1557506897024098305,0.07368457,62831
1588572354430500864,1588546614918103040,0.26078492,6137
1588549689548365824,1588546614918103040,-0.010220268,733
1589832923980894209,1589716906671472640,0.39911723,27661
1593034916987822080,1592713824968536065,0.22286528,76555
1608666061909692419,1608529885949210624,0.33907828,32467
1608624186699952128,1608529885949210624,0.2685023,22483
1618268769587167232,1617958257196421120,0.18996818,74032
1618019505342496770,1617958257196421120,-0.066857085,14603
1618200102069489664,1617958257196421120,0.19327033,57660
1618047664045580291,1617958257196421120,0.07480474,21316
1496385085888630788,1496164053747699722,0.15340814,52698
1496231998284865544,1496164053747699722,-0.00550345,16199
1496290358547947522,1496164053747699722,-0.1500257,30113
1589519838485282816,1589402038470955010,0.32287404,28086
1589410357008908288,1589402038470955010,0.356228,1983
1597417126717181952,1597409178967937024,-0.10693393,1895
1595697739253227520,1595545438572187654,0.16165872,36311
1595817190565060621,1595545438572187654,0.20062976,64790
1602406631282647040,1602307663970213890,0.29021892,23595
1602530055325773824,1602307663970213890,-0.039075766,53022
1618419790648950784,1618255878888587269,0.22605166,39080
1618490133832941571,1618255878888587269,0.16323695,55851
1618406532936519681,1618255878888587269,-0.19394353,35919
1619495479753965569,1619310912103645184,0.006997367,44004
1619339093829160961,1619310912103645184,0.10163239,6719
1599014531002515458,1598758905663848461,0.14078875,60946
1599109186633211905,1598758905663848461,0.03663864,83513
1599220878604124160,1598758905663848461,-0.060889885,110143
1599478641930428417,1598758905663848461,0.19216241,171598
1599016113135812608,1598714500286406657,-0.019708732,71910
1599017290091085824,1598692717118328833,-0.22559479,77384
1599047930568220675,1598518998739681281,0.08017828,126107
1598709893321658368,1598518998739681281,0.18126301,45512
1599048722251382786,1598453825127567366,0.055724517,141834
1598826357856915458,1598453825127567366,-0.16710949,88819
1599113674052050944,1598457919942557696,0.28465998,156344
1599228463046660096,1598827733072560129,0.06902304,95541
1598873339161821184,1598827733072560129,-0.056186058,10873
1598848424786292736,1598827733072560129,0.09292242,4933
1601606863199653891,1601290588032098304,0.4832797,75406
1601698525972254722,1601290588032098304,0.07813884,97260
1602488669272694784,1602264520453509120,-0.12200814,53442
1602541203026857985,1602264520453509120,0.41641694,65967
1577410618633732100,1577398733330857984,0.28694758,2834
1601599512107261952,1599784866828386304,0.17354828,432645
1599838651478949888,1599784866828386304,0.15106046,12823
1605917595890323458,1605349852199936000,0.06585271,135361
1605611284350865408,1605349852199936000,0.051160697,62330
1605373906499559428,1605349852199936000,0.08566632,5735
1601944356163751936,1601881007971799041,0.13693509,15103
1601982544316141569,1601881007971799041,0.45626184,24208
1405304541340389381,1405282026190635009,0.120544426,5368
1520845009846738947,1520787428470054913,0.13954216,13728
1539265084018540544,1538929385612398595,0.023538813,80036
1539277966647054336,1538929385612398595,-0.03871517,83108
1539011501742333956,1538929385612398595,0.044735167,19578
1567571616376258564,1567535663112658947,-0.044651095,8572
1567567721721651203,1567535663112658947,0.11054388,7643
1567557748551720960,1567535663112658947,0.2237047,5265
1603192421520744451,1603185569252757504,-0.09245082,1633
1603192856751079424,1603185569252757504,0.4694479,1737
1608990768890363904,1608945730181533696,0.03751443,10738
1363925991287123968,1363657331221942278,-0.018037401,64054
1604847556516782081,1602700497969979398,-0.1890488,511898
1604891426499792909,1602700497969979398,0.14097473,522358
1605050398875815939,1602700497969979398,-0.041311227,560260
1583111299936186368,1582747602784698369,0.20968553,86712
1582943143716040704,1582747602784698369,0.2556058,46620
1583003749748019201,1582747602784698369,-0.1866555,61070
1610137170492403712,1610116126066999296,0.2118267,5018
1610140768487833601,1610116126066999296,0.032216176,5875
1614781528583577601,1614436687165427713,0.49097472,82217
1615867545310863361,1615372527269982209,0.35652643,118021
1463840236685991941,1463545523063906306,0.082331724,70265
1580916126330109952,1580739681062309888,0.30010557,42068
1475880435490168839,1475652367299325953,0.07425574,54376
1360706073607483398,1360607012111978497,0.08114917,23618
1360744078552543241,1360607012111978497,0.08146581,32679
1360730064497836035,1360607012111978497,0.08114996,29338
1524446112249270272,1524439743433433089,-0.07228412,1518
1524444848203444225,1524439743433433089,-0.03157832,1217
1444444354165235713,1444357996092534797,-0.08008868,20590
1580181001359491072,1579944795837198337,0.2227387,56316
1580261308338798592,1579944795837198337,0.22200729,75463
1580243468013576193,1580222628388044801,0.14644071,4968
1599441189111009280,1598768986652540933,0.44283357,160266
1599675119038656512,1598768986652540933,0.57749474,216039
1591792524955361283,1591623888316035073,0.5568441,40206
1591881431265026049,1591879512215650307,-0.0053445734,457
1591925533885009920,1591627252801933312,0.34787285,71116
1591946329701453826,1591899209292292098,0.122029155,11234
1592193303734272000,1592166764343087104,0.06585371,6327
1600676485152522242,1600659383955906562,0.096186735,4077
1606063885328449536,1605733645720817664,0.48544243,78736
1606113098540388352,1605733645720817664,-0.18458991,90469
1606136442631208960,1606096857020526592,0.21049583,9438
1606148814661771265,1606096857020526592,0.36580348,12387
1607906862703181824,1607905519322398721,0.082405925,321
1619444819717398529,1618534439298138113,0.5461535,217052
1623867520074788864,1623855078414372864,0.31766528,2966
1618578027713122305,1618276531310301184,0.11774585,71883
1618800184494010368,1618276531310301184,0.12024511,124849
1546476141703225345,1546199706358931456,-0.025822354,65907
1549377720072667137,1548014468868632576,0.018070288,325025
1523003455190839296,1522692206225543170,0.31497437,74208
1522857907125116928,1522692206225543170,0.056864083,39507
1357411315417899013,1357241340313141249,-0.16582552,40525
1523886957025120256,1523658010241155073,-0.27770978,54585
1523720249098395648,1523658010241155073,-0.24622814,14839
1523881830310686720,1523658010241155073,0.00851941,53363
1523976757443010568,1523658010241155073,-0.06284178,75995
1523667754569461763,1523649143951962115,0.14952089,4437
1524042772092624896,1523754716907413505,-0.03588494,68677
1532381745193967616,1532361352165335040,0.10086289,4862
1552671463601123328,1552638185557168128,0.10049915,7934
1554129793938927617,1553479219857989633,0.08730047,155109
1553755845149818881,1553479219857989633,0.14034958,65953
1562451514852921345,1562391698868580352,0.040814184,14261
1583483604851601409,1583467925473984512,0.15289539,3738
1583837888663339010,1583819830981193733,0.22027864,4305
1578569924603166720,1578309621780840448,0.32521293,62061
1578622992489193473,1578309621780840448,0.3498151,74713
1589361903540867072,1588926971903631361,0.5377102,103696
1589522695456186370,1589372259000811520,0.10765829,35867
1589613589672902658,1589348265627115520,0.13760093,63259
1591840991950082049,1591646219914330116,0.10479494,46438
1591819449472000000,1591646219914330116,0.23304068,41301
1591716117634056192,1591646219914330116,0.30546662,16665
1591788932068425728,1591646219914330116,-0.14710538,34026
1596181588869632001,1595144237473202176,0.4179298,247324
1597032755606568962,1596943181899509760,0.36050427,21357
1597441274931445761,1597304787804254209,0.1786735,32541
1598395525413437443,1598325300093403137,0.50347817,16743
1598684556042829824,1598325300093403137,0.15097392,85653
1600522622726447105,1599763459742105600,0.4922047,180999
1601598457969610752,1601171870543273985,0.20428735,101707
1601254454103142400,1601171870543273985,0.100471236,19690
1601301515271954432,1601171870543273985,0.38391468,30910
1601926068151222274,1601556863476469761,0.3003379,88025
1612820001500561409,1612641354676375555,0.2488724,42592
1612795793819189248,1612641354676375555,0.17852433,36821
1359165102046461960,1359130088323883022,0.10746298,8348
1359144648007180289,1359130088323883022,0.17032841,3471
1565086044265013248,1565055838485680129,0.25081626,7202
1357430940579082244,1291023007742337026,0.1683414,15832885
1357489907015557120,1291023007742337026,0.15608323,15846944
1400897108920655873,1352661926220886019,0.15287942,11500163
1450186746730201091,1450085280699101185,0.030837212,24192
1450186752635797505,1450085280699101185,0.06026106,24193
1615578339707686913,1615403540352049152,0.06862336,41675
1540526982282317824,1540400129496301569,0.13073452,30244
1540530534467702785,1540344574719279105,0.027438438,44336
1588143109120135168,1587955162198544385,0.087660596,44810
1588875648843583488,1588593630474010624,0.27882573,67239
1591871246337277955,1591810252550406144,0.040682822,14542
1591888935931637760,1591810252550406144,0.20072857,18759
1591869554451423232,1591810252550406144,-0.059631307,14138
1562760728154542080,1562603335865475073,0.18126394,37525
1589097183931879425,1588750686006947840,-0.23077446,82612
1588761039608446976,1588750686006947840,0.3041115,2469
1588766143283699712,1588750686006947840,-0.049235184,3686
1588798124167938049,1588750686006947840,0.12794752,11310
1588880530183004162,1588750686006947840,0.028046057,30958
1625182691611099166,1625181900515205122,0.31697145,188
1379457381323669512,1379428145451782149,0.04980049,6970
1379442524763222019,1379428145451782149,0.19777077,3428
1557729993152954369,1557711318370721793,0.22390832,4453
1583506126271823872,1583197344434360320,0.44149446,73620
1625380120503668736,1624129831540768769,0.39918804,298092
1617387307350331393,1617193282810912770,0.008433461,46259
1617269841169207297,1617193282810912770,0.2489383,18253
1617574901820407843,1617193282810912770,0.15397823,90985
1414801492863684608,1414765115862396929,0.0071574906,8673
1435434759627235334,1435257607892176911,0.014711998,42236
1445432891681374212,1445404713269215235,0.05120674,6718
1445459700280029189,1445404713269215235,0.14540637,13110
1445418354890600449,1445404713269215235,-0.12151373,3253
1445545954539569155,1445404713269215235,0.1643866,33675
1445423742654586888,1445404713269215235,0.17960283,4537
1446487549266972672,1446194666576175111,0.026895804,69828
1465448920956342277,1463163554807300110,0.17884374,544874
1559327288834936832,1559246676656738304,0.03162647,19220
1593269277452271621,1593076074719903744,0.020132953,46063
1593277207148912642,1593076074719903744,0.25706598,47954
1354881872766107651,1354493092481495042,0.23157889,92692
1354879431995744265,1354493092481495042,0.026228666,92110
1465579599795040258,1465308084704788486,0.13779148,64734
1595256353186103298,1594716227578232832,0.47936675,128776
1595220693167243269,1594716227578232832,0.20846738,120274
1623182744044830720,1623155862473789446,-0.09021382,6409
1510658563793895429,1510411705905561601,0.33351466,58855
1519425507066105858,1519125748895813632,0.20751388,71468
1529327618918699008,1529218411615596544,0.17151988,26037
1534387515964153856,1533902217224372225,0.08177162,115705
1545448625978892290,1545395474437373954,0.13746706,12673
1545451594908684289,1545424870275616768,0.046191934,6371
1546510085777756161,1546220872247267329,0.34860742,68954
1552002293133971463,1551997875529334787,0.34591624,1054
1554547679384014848,1554511415561465856,0.23667532,8646
1554588355018428418,1554511415561465856,0.045996133,18344
1557029390348914689,1556833465705922565,0.19207594,46712
1580233422102237184,1579801727725109248,0.17659046,102924
1618716359759917056,1579801727725109248,0.13499224,9277972
1596223229235978241,1596000809069576192,-0.16665854,53029
1608346676564983808,1608061759079780352,-0.022838373,67929
1608658242506293248,1608404625237094403,-0.21288566,60467
1588987154398593031,1588968195414638592,0.111308664,4520
1589338541657563141,1588968195414638592,0.08926544,88297
1361494834570231808,1361387776751652876,0.3293378,25525
1361473908432539648,1361387776751652876,0.30752602,20536
1361541220414205954,1361452364666929163,0.18426402,21185
1361556588859949057,1361506987339571201,0.2875195,11825
1361734539442147329,1361506987339571201,0.16017441,54252
1362481340072005639,1362264600398372865,0.23928083,51674
1381687304515911685,1381671477066498049,0.16518171,3773
1431871136636231685,1431772137287602176,0.15528677,23603
1431966670072000525,1431772137287602176,0.12217229,46380
1585612094971564034,1585354268877680640,0.19597487,61471
1585975227309346816,1585965493789528064,0.110669225,2320
1567913283495292928,1567279638707060738,0.07576326,151072
1570232123650449408,1570192837794308097,0.43236253,9367
1570238240510316545,1570192837794308097,0.0763206,10825
1584291029624262665,1583818827191955456,0.53548706,112582
1460325818832359425,1453061701209935884,0.25465757,1731901
1458450691983298562,1453061701209935884,0.1681576,1284836
1461944503443546114,1453061701209935884,0.11339696,2117825
1473031086301061120,1473025011153784835,0.047042217,1449
1525879932852707328,1525873425348272137,-0.07180681,1552
1525880442158653442,1525691846286102528,0.16276944,44965
1525881328436056064,1525615796361302020,0.1801393,63307
1618290903734525953,1525615796361302020,-0.0027370886,22095467
1525882017396641795,1525611023759122433,0.18673494,64610
1525882231641649153,1525693617062518784,0.03797551,44970
1525883570564173824,1525649284045058049,-0.07729258,55858
1525884455075819521,1525854583985082369,0.17451972,7122
1526681709126701056,1526526037215019013,0.01156706,37115
1561833822194282496,1561376856867508226,0.17314087,108949
1592395419253735425,1592213154062569472,0.063888274,43455
1592536631214473216,1592213154062569472,0.33826998,77123
1592395483242078208,1592311076175372290,0.059621196,20125
1592551199319924736,1592311076175372290,0.24826798,57250
1592395510689591296,1592230358388740097,0.054680925,39375
1592395572836564993,1592332690489225217,0.0717848,14992
1592395628159852544,1592268841572536321,0.078216895,30228
1592536020762955776,1592268841572536321,0.17807293,63700
1592395993131102209,1592339983712784387,0.0004061635,13353
1592396257737072641,1590591529776652290,0.06780856,430280
1593723078374477826,1590591529776652290,0.24254958,746619
1592397229788082177,1592350708032229376,0.032140855,11092
1592539018209759239,1592350708032229376,0.32029814,44897
1592397270707601408,1590773316234928131,0.14049818,387181
1592397302764752896,1590819405889667073,0.022121197,376199
1592538810335854592,1590819405889667073,0.41932678,409937
1592397357135470593,1591224696833740800,0.06454878,279584
1592397377372946432,1589732143248584705,0.035484083,635441
1592397391021285376,1591488202455797760,-0.026971063,216767
1592397434877276160,1590857445110591488,0.006302582,367162
1592398033605382144,1592368469458419712,-0.0058124876,7049
1592551905556824069,1592368469458419712,0.31402427,43735
1592398128342216704,1590715269453709312,0.06724463,401225
1602419034321956864,1602380741622497303,0.07855076,9129
1432903514137714690,1432899129928085504,0.17502926,1045
1355750840347181057,1355559895869874186,-0.11215297,45525
1513600080363749376,1513598801034027017,0.1522098,305
1621984272738402305,1621976922090622976,0.19524007,1753
1621980185921724416,1621976922090622976,0.09596539,778
1622011009081774085,1621976922090622976,0.23565385,8127
1622011677599301634,1621976922090622976,0.3094805,8287
1439979252414361605,1439950321929834500,0.046093766,6897
1439987002443661314,1439950321929834500,0.031383973,8745
1506740963129147409,1506621617505456132,0.2123799,28455
1582086313888579594,1581757221196922880,-0.13139872,78462
1582169322117545986,1581757221196922880,-0.0033708038,98253
1582076921931874317,1581757221196922880,-0.10081431,76223
1447719304682692610,1447701895024242690,0.14937125,4151
1448684638256476164,1448524935572377602,0.11341394,38076
1448620643801616388,1448524935572377602,-0.16254392,22819
1448717375369629697,1448669798636867590,0.13942206,11343
1449036885444251652,1449021806606790659,0.118388005,3595
1452728675741413377,1452684326244700168,0.14912674,10574
1452691459023544324,1452684326244700168,0.11929964,1701
1455360854065655815,1440305398305624069,0.13084492,3589500
1444073295675109378,1440305398305624069,0.067483306,898336
1455546997507702786,1440305398305624069,0.012620841,3633880
1455363358987849738,1455298976417259530,0.10939144,15350
1457485913974525956,1457436254711259138,0.15743563,11840
1457481471845978114,1457436254711259138,0.16959123,10781
1460992280530141190,1460703670157426689,-0.0114327185,68810
1465811436630913024,1464289590282498050,0.013358372,362836
1506618266613125130,1506471544796717062,-0.09822053,34982
1518941403186876418,1518784334789943296,0.0779201,37448
1564302803056697345,1563593976665579520,-0.0458023,168998
1563934071021002752,1563593976665579520,0.3481404,81085
1576346522555392009,1576046497086713856,0.40838993,71531
1577636246939213826,1577633240474652672,0.30580577,716
1580734238722117633,1580619387882512384,0.14658687,27382
1589460232819941376,1589452119429754881,0.21180323,1934
1594326856689483776,1346808075626426371,0.13817203,59013076
1594332449873575937,1346808075626426371,0.19955622,59014409
1594140611036184582,1346808075626426371,0.20432441,58968672
1596281029052047361,1596072934665240576,0.06680195,49614
1605265684614750235,1604828145051394048,-0.25858033,104318
1609324072025849857,1609284762983694340,0.28823167,9372
1609325697180340225,1608469486935367680,0.34292474,204136
1609436464118657028,1608469486935367680,0.19343908,230545
1609327143518982144,1608289934397390849,-0.023969686,247290
1609591554691272704,1608289934397390849,0.13098645,310331
1609547765641527296,1608791692823658498,0.11420185,180261
1609705148309291009,1608791692823658498,0.10020744,217784
1617505273043730433,1617265849986949124,0.12981066,57083
1617279814540398593,1617265849986949124,0.3975085,3330
1617279666678554624,1617265849986949124,0.3458427,3294
1621515674442166275,1621169105809117187,0.07914542,82628
1542171542435418112,1542142703491850241,-0.04865269,6876
1542497035365953536,1542142703491850241,-0.15435308,84480
1542167005612199938,1542142703491850241,-0.23183173,5794
1541849786042634241,1541833774966636544,0.25962895,3817
1541843599117148160,1541833774966636544,0.14662275,2342
1541896739329691649,1541833774966636544,-0.007410589,15012
1541907390425141250,1541833774966636544,0.20803909,17551
1541876717786222595,1541833774966636544,0.084970556,10238
1541872301964111872,1541833774966636544,0.28177294,9186
1552494115756994560,1552430043430879232,0.16740215,15276
1552441939294932992,1552430043430879232,0.15798411,2836
1554528388945088513,1554225463727308801,0.21455182,72223
1608838858531299328,1608690165635244037,0.3656612,35451
1608834065431502850,1608690165635244037,0.38031238,34308
1608896853101404161,1608690165635244037,0.12946501,49278
1577670987113455616,1577655423204720642,0.18419929,3711
1544806801224257536,1544368049565868034,0.21700853,104607
1535991397924282368,1535214165530378241,0.082678705,185307
1603452116542144538,1603125565665468421,0.45206225,77855
1603396844251389961,1603125565665468421,-0.08951089,64678
1603400750964609025,1603125565665468421,0.46034387,65609
1520278802441674753,1520134835561369601,0.011758205,34324
1590193410064924672,1590088489047306240,0.35180342,25015
1619866862040350721,1619803187841761280,0.35435486,15181
1623152846089883648,1619803187841761280,-0.1592962,798620
1578897756168474624,1578756935624843268,-0.20910501,33575
1580259539005616129,1578756935624843268,-0.040649697,358249
1579641360604348418,1578756935624843268,-0.1529515,210864
1578891735698374660,1578756935624843268,-0.15648572,32139
1591468950726053902,1590842064438116352,0.13970503,149461
1591161767073382427,1590842064438116352,0.15128586,76223
1410342341773307916,1410216823317045257,0.018319309,29926
1404924061365510156,1404912394401423366,0.12908,2782
1404922815908773890,1404912394401423366,0.116885215,2485
1525076015550124034,1524715530413826049,0.078336425,85947
1524989446831034369,1524715530413826049,0.15974566,65307
1542898215158026241,1542486110881910784,0.33616602,98253
1542702902476677126,1542486110881910784,-0.17266859,51687
1543038883465609217,1542486110881910784,-0.12022176,131791
1542715666905452545,1542486110881910784,-0.13771226,54730
1521730449831342080,1521624731434295298,0.045244172,25205
1520851661211594753,1520598200846934016,-0.15003479,60429
1519392837477015553,1519327475578384384,0.09931258,15584
1520103190024359938,1519880101067956226,0.18056226,53189
1520048196319211520,1519880101067956226,-0.14449951,40077
1569738003417014276,1569715304065802244,0.12738703,5411
1569718034151129095,1569715304065802244,0.19612916,650
1443607920550293506,1443549488447205378,-0.09992046,13931
1443584533366915084,1443549488447205378,0.11399809,8355
1443595436086988805,1443549488447205378,0.22914676,10955
1443625860758638596,1443549488447205378,0.14678144,18209
1443620470218182663,1443549488447205378,0.20738721,16923
1376201698914471938,1375911503283552259,-0.06663185,69188
1384930574851133441,1384888056621174786,0.10475334,10137
1384977025140617217,1384888056621174786,0.09348318,21212
1384924909575360515,1384888056621174786,0.10457958,8786
1384927332738154505,1384888056621174786,0.07694373,9364
1442337123789676548,1441924106765602819,0.042461716,98471
1442518242572988428,1441924106765602819,0.31655383,141653
1443295126957264904,1441924106765602819,0.05634033,326877
1442624922145148928,1441924106765602819,0.23614152,167087
1442587368981032961,1441924106765602819,0.11915438,158134
1442179099917684740,1441924106765602819,0.0046355054,60795
1443842025992851461,1441924106765602819,0.052895267,457267
1442144262397861892,1441924106765602819,0.066482075,52489
1594063925640773633,1592636069224542208,0.49877077,340427
1593617832524275712,1592636069224542208,-0.056479968,234070
1612949703439847426,1612853181545086977,0.26186472,23013
1538522648954781697,1538175106022785033,-0.10143642,82861
1558801269581545473,1557793420827033600,-0.13647556,240290
1562591481382072320,1562442934003216384,-0.021020068,35417
1562512178556846082,1562442934003216384,0.1700441,16510
1568599412573896704,1568337094010863621,-0.030517802,62541
1568580343522889729,1568337094010863621,0.14991434,57995
1595719294373007360,1595380489569046529,0.11294833,80777
1434521925116641280,1434518810980241409,-0.101270266,742
1616424609569546240,1616275514435436545,0.3473618,35547
1616493532398616583,1616127845515886592,0.44942766,87186
1616313605741330433,1616127845515886592,0.21102163,44288
1616299935925673984,1616127845515886592,0.38600475,41029
1616850175925932034,1616505765619011584,0.13026728,82114
1616589565292150789,1616505765619011584,0.116611905,19979
